row.ID,AniQWr_1,AniQWr_2,AniQWr_3,AniQWr_4,AniQWr_5,AniQWr_6,AniQWr_7,AniQWr_8,PhysVir_1,PhysVir_2,PhysVir_3,PhysVir_4,PhysVir_5,PhysVir_6,PhysVir_7,RueBrit_1,RueBrit_19,RueBrit_2,RueBrit_3,RueBrit_4,RueBrit_5,RueBrit_6,RueBrit_7,RueBrit_8,RueBrit_FM1,RueBrit_FM2,RueBrit_FM3,RueBrit_FM4,RueBrit_FM7,RueBrit_FM8,SalAzu_1,SalAzu_10,SalAzu_11,SalAzu_12,SalAzu_2,SalBall_1,SalBall_2,SalBall_3,SalBall_4,SalBall_5,SalBle_1,SalBle_10,SalBle_20,SalBle_21,SalBle_22,SalBle_23,SalBle_24,SalBle_5,SalBle_SB1,SalBle_SBW5,SalBle_SBW6,SalChio_1,SalChio_11,SalChio_2,SalChio_3,SalChio_4,SalChio_5,SalChio_6,SalChio_7,SalChio_8,SalCoc_1,SalCoc_10,SalCoc_11,SalCoc_2,SalCoc_3,SalCoc_4,SalCoc_5,SalCoc_6,SalDar_1,SalDar_11,SalDar_12,SalDar_13,SalDar_14,SalDar_15,SalDar_2,SalDar_20,SalDar_3,SalDar_4,SalDar_6,SalFar_1,SalFar_10,SalFar_12,SalFar_13,SalFar_2,SalFar_20,SalFar_3,SalFar_4,SalFar_5,SalFar_6,SalFar_7,SalFar_8,SalFar_X1,SalFar_X2,SalFar_X3,SalGreg_1,SalGreg_10,SalGreg_2,SalGreg_3,SalGreg_4,SalGreg_5,SalGreg_6,SalGreg_7,SalGreg_8,SalLeu_20,SalLeu_21,SalLeu_22,SalLeu_23,SalLeu_26,SalLeu_5,SalMic_1,SalMic_4,SalMic_6,SalMic_B5,SalMic_B6,SalReg_10,SalReg_B1,SalReg_FM10,SalReg_FM15,SalReg_W1,SalReg_W2,SalReg_W3,SalReg_W4,SalReg_W5,SalReg_W6,SalRoe_1,SalRoe_2,SalRoe_3,SalRoe_4,SalRoe_5,SalRoe_6,SalRoe_7,SalRoe_8,SalSin_1,SalSin_2,SalSin_3,SalSin_4,SalSin_5,SalSin_6,SalSin_7,SalSin_8,SalSin_BW101,ScutSuf_1,ScutSuf_2,ScutSuf_3,ScutSuf_4,ScutSuf_5,ScutSuf_6,ScutSuf_7,ScutSuf_8,ScutSuf_B1,ScutSuf_B2,ScutSuf_B3,ScutSuf_B4,ScutWri_1,ScutWri_2,ScutWri_3,ScutWri_4,ScutWri_5,ScutWri_6,ScutWri_7,ScutWri_8,StaCoc_1,StaCoc_2,StaCoc_3,StaCoc_4,StaCoc_5
289,0,0,1029.198,0,11088.359,0,0,0,4502.159,0,0,0,3986.747,0,5108.385,0,0,18585.114,0,0,0,30549.908,0,0,0,0,90270.871,24055.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57825.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13214.544,0,0,0,0,4793.576,0,0,0,0,0,5843.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22859.913,0,0,0,0,2708.167,0,0,0,0,0,0,0,0
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12910.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7297.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,0,0,0,0,9328.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58287.64,67601.713,14627.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4688.289,0,0,0,0,0,17984.899,0,5271.438,0,0,11829.733,0,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16567.728,0,0,0,80765.698,24455.424,0,0,0,0,0,138768.89,48716.897,0,0,0,0,0,0,0,0,0,0,0,0,49946.091,139330.392,0,136937.981,26643.387,97779.106,0,72289.015,62224.524,64025.779,25276.269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4772.758,114066.99,0,0,4296.997,0,0,11480.37,164696.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3784.476,0
321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8482.125,16438.066,0,0,0,0,0,5945.716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5059.363,0,31193.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21634.74,0,0,0,0,0,96155.29,0,0,16526.49,84228.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33026.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126835.54,110461.26,24466.25,77420.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45998.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10440.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9825.036,0,0,0,0,0,0,0,34469.564,0,0,0,26643.176,0,141341.762,39635.548,15236.351,0,153504.44,0,60967.016,0,0,0,0,0,0,0,0,0,0,0,45210.444,0,0,0,0,0,0,0,0,0,0,70790.488,0,0,0,0,0,0,0,0,60358.386,0,34169.634,18198.347,0,0,0,4913.622,0,0,0,0,652096.155,326579.584,386121.136,283128.841,0,0,0,32263.705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56069.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20742.489,0,0,0,0,0,0,0,7339.711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4434.605,0,0,0,0,0,0,0,0,0,0,0,26746.604,10602.034,30182.324,37608.545,0,70224.931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0,0,0,0,15296.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113886.265,0,173311.962,0,0,0,0,88096.518,0,0,0,0,10085.892,20132.708,0,10387.151,0,0,0,0,26578.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114375.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96833.543,0,0,0,33741.656,2776.088,70571.425,0,0,0,0,0,0,0,15917.872,0,0,0,0,0,0,0,0,0,0
353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3907.995,0,0,0,3558.722,0,0,11413.721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5264.575,0,8439.624,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18874.685,42230.732,0,10790.37,0,0,0,0,0,8972.896,0,0,0,0,0,0,0
356,0,0,0,0,0,0,0,0,0,45122.485,17974.769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7051.499,0,0,0,109595.277,361380.161,46977.984,0,67905.362,89342.24,31046.151,0,101814.741,0,0,0,0,0,0,0,10392.731,0,0,0,0,14712.001,163421.941,38555.616,50003.07,61995.29,192249.977,16936.303,70365.057,0,4035.416,0,3004.608,11267.793,17925.031,15390.352,0,0,0,4512.296,0,0,0,0,0,0,0,43402.735,11165.198,145265.41,110935.856,110999.702,0,0,24537.813,35190.84,6282.622,0,0,0,50699.852,0,59451.867,83697.492,20997.019,0,29666.598,92017.95,97659.55,0,107774.678,51376.796,88143.73,205170.588,71525.081,185550.82,55138.642,17952.952,0,0,0,0,0,0,0,0,0,0,11222.574,0,0,0,32647.415,0,0,0,0,0,0,0,0,0,0,0,0,0,43568.723,0,0,15599.94,23378.304,74671.809,56117.848,0,50343.939,59286.698,45432.372,123614.173,172139.963,81605.421,325272.927,253954.965,20655.6,15818.958,0,0,8339.716,17764.308,2112.021,0,0,0,0,0,0
357,91446.22,220902.04,0,85293.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58610.23,0,0,0,0,0,0,0,14612.315,18423.725,83517.204,117238.489,7905.749,16597.135,101270.605,0,18704.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18397.157,0,0,0,0,0,0,0,111332.653,0,0,0,0,0,0,128114.087,117238.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62231.963,183848.556,173071.948,12581.911,147375.093,184974.505,46582.549,259585.865,54121.888,0,70275.635,192370.918,0,0,0,0,0,0,0,0,0,0,0,0,0
359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101176.05,0,0,0,0,0,52541.13,40780.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31581.71,22344.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41239.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12613.74,27349.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3510.484,38788.581,0,0,12647.402,0,0,3222.184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,0,0,0,0,0,0,0,0,0,15557.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412809.871,31435.299,0,67565.847,87896.625,35039.447,0,104416.739,0,0,0,0,0,0,0,7385.68,0,0,0,0,17315.73,181225.594,77846.955,13246.711,19628.77,210189.586,0,68280.023,0,0,0,3056.079,0,0,4432.165,0,0,0,2345.196,0,0,0,0,0,0,0,30648.229,0,0,73394.094,75101.895,0,0,0,0,0,0,0,0,0,11812.732,0,86544.468,0,0,46564.971,118567.261,72566.46,0,59679.722,47856.895,145575.185,172105.77,108726.702,200060.544,0,0,0,0,0,0,0,0,0,0,0,0,11880.039,0,0,0,25350.019,0,0,0,0,0,0,0,0,0,0,0,0,0,30981.673,0,0,0,12093.443,66274.234,44093.566,0,61629.493,10478.691,39862.812,97806.611,175711.957,77366.514,397368.674,219531.388,10532.203,7856.25,0,0,29482.589,2453.359,0,0,0,0,0,0,0
375,0,0,0,0,0,0,0,0,55400.25,58326.56,54997.959,63320.951,0,0,35610.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116761.065,506090.4,279987.097,105512.144,92648.483,87558.038,94613.403,88600.109,117811.06,72798.838,71844.21,140513.639,305850.385,230699.415,53463.148,89938.725,174281.019,31846.017,314891.825,237594.712,332733.346,29314.507,68932.973,5645.643,28823.335,50266.052,36562.541,30598.024,39878.319,74013.748,101536.037,171252.039,45975.327,114487.203,94802.296,34323.702,151994.238,55733.582,83823.532,246170.317,248524.352,393799.784,56213.044,149053.939,186153.362,68110.505,79010.773,82901.007,393350.143,171458.558,205765.253,137130.189,105742.488,188871.083,46759.688,216144.499,217918.557,140282.878,238363.828,132545.89,79844.28,22818.7,96347.361,70894.6,122783.42,66701.943,154625.15,288577.399,228760.726,125209.6,168814.271,119643.739,35128.181,63897.005,129759.4,172557.505,279149.467,114817.011,232419.259,635997.171,233592.091,276485.977,146785.172,136380.09,90030.619,41101.015,107277.897,72993.564,34016.999,66635.102,62449.564,51927.901,70660.156,24623.974,82384.071,148247.286,85924.881,119814.812,72330.553,95311.936,110806.667,136482.84,108491.958,102458.326,165456.066,107013.082,92594.503,97008.398,150710.766,145865.092,31297.455,36606.521,94482.096,140517.041,69987.148,102070.046,109849.386,0,0,17536.711,73275.287,24180.998,27619.917,88412.658,56024.342,158475.699,94415.246,129145.235,67626.445,29731.159,56319.732,0,70992.533,0,65829.843,93064.554
377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13237.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118372.376,0,0,9326.52,0,0,0,0,0,0,78682.775,0,0,0,0,0,0,26232.559,0,0,2621.157,0,0,0,0,6331.628,52311.671,0,25631.197,17970.605,48114.221,66166.677,0,0,0,11231.708,0,0,0,0,0,0,35853.429,0,18613.381,0,0,0,0,0,0,0,0,0,0,0,0,33757.823,54030.656,0,17392.321,0,0,0,0,0,18673.047,0,0,82170.77,119653.496,67622.764,124032.753,50218.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223009.092,182072.254,209979.368,61103.854,101085.328,41086.027,153042.612,135357.001,80154.301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4309.462,0,0,0,0,0,0,0
396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35514.313,201000.543,0,0,21150.306,14650.381,58435.109,36197.505,43209.925,56681.754,0,0,0,0,0,0,0,9316.775,0,0,0,33692.895,13495.627,11873.371,21836.593,0,20669.346,0,0,74953.041,25343.939,12848.697,16476.303,13344.138,20894.944,34273.398,21988.552,0,0,0,0,0,0,0,0,0,0,0,0,16518.009,225987.133,0,66132.18,18714.172,97941.015,35094.626,115524.476,42321.79,75697.895,0,25193.058,60494.847,0,36515.232,0,0,12139.538,0,0,0,0,0,0,24577.915,103785.268,35338.827,95966.026,52688.642,67729.139,0,0,0,0,4887.701,0,0,0,0,11894.081,43294.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22507.023,0,0,0,0,0,0,11912.957,0,0,0,0,17293.136,19564.28,102065.438,14330.763,18116.689,13832.298,0,0,14514.483,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22304.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2567.786,0,0,0,0,0,0,0,0,0,0,0,0,0,3393.366,0,0,0,2830.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34041.844,0,0,0,0,7517.136,0,0,15154.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4720.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164005.5,0,129092.6,0,0,0,134099.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22813.73,14520.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60520.76,52034.93,37865.47,31122.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,34262.53,0,21942.37,0,43772.92,38108.43,0,41648.17,0,0,0,0,0,0,0,24889.83,0,37654.58,0,0,0,35713.6,0,37046.64,0,0,22967.38,20355.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28755.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
