row.ID,Anisacanthus.quadrifidus,Physostegia.virginiana,Ruellia.brittoniana,Salvia.azurea,Salvia.ballotiflora,Salvia.blepharophylla,Salvia.chionophylla,Salvia.coccinea,Salvia.darcyi,Salvia.farinacea,Salvia.greggii,Salvia.leucantha,Salvia.microphylla,Salvia.regla,Salvia.roemeriana,Salvia.sinaloensis,Scutellaria.suffrutescens,Scutellaria.wrightii,Stachys.coccinea
1100,0,0,0,0,0,1014.6511,0,0,0,20509.0313,0,0,0,0,0,871.2411,232.4865,104.2486,0
1101,179.1086,0,0,0,0,1959.2485,0,0,0,22589.9306,0,0,0,0,0,744.0145,208.4563,216.2013,0
1106,0,0,117.771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564.597,0,0,0,0
1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.9719,0,0,0,0
1125,0,0,0,0,0,0,0,0,0,0,5056.91,0,0,0,0,0,0,0,0
1127,0,5568.236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405328.223
1133,0,0,0,0,0,0,0,0,0,0,1427.261,0,0,0,0,0,0,0,0
1141,247.9029,0,191.6091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5687.072
1151,0,0,0,0,0,0,0,0,0,0,0,1168.69,0,0,0,0,0,0,0
1186,101.83768,0,46.24482,0,165.31352,110.48675,398.01316,114.26827,0,188.40718,0,0,0,0,227.00008,116.50078,0,75.70085,0
1187,0,0,0,0,0,0,0,0,0,0,0,0,2124.3636,194.6073,0,0,0,0,0
1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293.701
1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40481.12
1199,0,0,0,0,0,740.3421,0,0,0,135.3169,0,0,0,0,0,0,0,0,0
1203,0,0,0,0,0,0,0,0,0,9.747157,173.208982,0,0,0,0,0,0,0,0
1204,0,0,0,0,0,0,0,0,254.0777,0,0,25135.4483,0,0,0,0,0,0,0
1206,5240.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,0,0,0,0,0,1087.522,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,0,0,0,0,0,1849.59787,0,54.20387,0,0,4794.91303,0,0,0,0,0,0,0,0
1221,0,0,0,0,0,0,0,0,0,0,0,0,0,287.4044,0,0,0,0,0
